2025-05-09|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|324557.0|14832563.0|355005.0|2.2|91.4|3818709.0|{"date_key": "2025-05-09", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 324557, "real_demand_returned": 500101, "oppos": 14832563, "total_bids": 355005, "Loss_Totals": 257347, "fill_rate": 2.2, "Requests": 3818709, "render_rate": 91.4, "win_rate": 71.0, "candidates": 923763}|2025-08-18 21:15:03.783427|500101.0|257347.0|71.0|923763.0
2025-05-10|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|273960.0|15051490.0|299565.0|1.8|91.5|3737171.0|{"date_key": "2025-05-10", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 273960, "real_demand_returned": 450745, "oppos": 15051490, "total_bids": 299565, "Loss_Totals": 258797, "fill_rate": 1.8, "Requests": 3737171, "render_rate": 91.5, "win_rate": 66.5, "candidates": 879203}|2025-08-18 21:15:03.783448|450745.0|258797.0|66.5|879203.0
2025-05-11|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|243772.0|13899891.0|269169.0|1.8|90.6|3448777.0|{"date_key": "2025-05-11", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 243772, "real_demand_returned": 380441, "oppos": 13899891, "total_bids": 269169, "Loss_Totals": 203448, "fill_rate": 1.8, "Requests": 3448777, "render_rate": 90.6, "win_rate": 70.8, "candidates": 731531}|2025-08-18 21:15:03.783462|380441.0|203448.0|70.8|731531.0
2025-05-12|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|290069.0|13626476.0|317877.0|2.1|91.3|3527461.0|{"date_key": "2025-05-12", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 290069, "real_demand_returned": 460334, "oppos": 13626476, "total_bids": 317877, "Loss_Totals": 252705, "fill_rate": 2.1, "Requests": 3527461, "render_rate": 91.3, "win_rate": 69.1, "candidates": 909981}|2025-08-18 21:15:03.783473|460334.0|252705.0|69.1|909981.0
2025-05-13|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|330626.0|13442650.0|360885.0|2.5|91.6|3490649.0|{"date_key": "2025-05-13", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 330626, "real_demand_returned": 546486, "oppos": 13442650, "total_bids": 360885, "Loss_Totals": 307617, "fill_rate": 2.5, "Requests": 3490649, "render_rate": 91.6, "win_rate": 66.0, "candidates": 1114964}|2025-08-18 21:15:03.783482|546486.0|307617.0|66.0|1114964.0
2025-05-14|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|401970.0|14315995.0|441411.0|2.8|91.1|3694698.0|{"date_key": "2025-05-14", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 401970, "real_demand_returned": 653616, "oppos": 14315995, "total_bids": 441411, "Loss_Totals": 360200, "fill_rate": 2.8, "Requests": 3694698, "render_rate": 91.1, "win_rate": 67.5, "candidates": 1398170}|2025-08-18 21:15:03.783494|653616.0|360200.0|67.5|1398170.0
2025-05-15|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|384590.0|13911550.0|420118.0|2.8|91.5|3595835.0|{"date_key": "2025-05-15", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 384590, "real_demand_returned": 618054, "oppos": 13911550, "total_bids": 420118, "Loss_Totals": 333576, "fill_rate": 2.8, "Requests": 3595835, "render_rate": 91.5, "win_rate": 68.0, "candidates": 1250567}|2025-08-18 21:15:03.783506|618054.0|333576.0|68.0|1250567.0
2025-05-16|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|327236.0|14054292.0|357605.0|2.3|91.5|3644468.0|{"date_key": "2025-05-16", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 327236, "real_demand_returned": 525878, "oppos": 14054292, "total_bids": 357605, "Loss_Totals": 279914, "fill_rate": 2.3, "Requests": 3644468, "render_rate": 91.5, "win_rate": 68.0, "candidates": 969660}|2025-08-18 21:15:03.783515|525878.0|279914.0|68.0|969660.0
2025-05-17|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|352912.0|14037724.0|384647.0|2.5|91.7|3506280.0|{"date_key": "2025-05-17", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 352912, "real_demand_returned": 556446, "oppos": 14037724, "total_bids": 384647, "Loss_Totals": 295260, "fill_rate": 2.5, "Requests": 3506280, "render_rate": 91.7, "win_rate": 69.1, "candidates": 1063312}|2025-08-18 21:15:03.783525|556446.0|295260.0|69.1|1063312.0
2025-05-18|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|340154.0|13689843.0|371749.0|2.5|91.5|3428064.0|{"date_key": "2025-05-18", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 340154, "real_demand_returned": 494749, "oppos": 13689843, "total_bids": 371749, "Loss_Totals": 237452, "fill_rate": 2.5, "Requests": 3428064, "render_rate": 91.5, "win_rate": 75.1, "candidates": 937138}|2025-08-18 21:15:03.783537|494749.0|237452.0|75.1|937138.0
2025-05-19|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|390607.0|13890325.0|426072.0|2.8|91.7|3617802.0|{"date_key": "2025-05-19", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 390607, "real_demand_returned": 563690, "oppos": 13890325, "total_bids": 426072, "Loss_Totals": 278445, "fill_rate": 2.8, "Requests": 3617802, "render_rate": 91.7, "win_rate": 75.6, "candidates": 1128616}|2025-08-18 21:15:03.783915|563690.0|278445.0|75.6|1128616.0
2025-05-20|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|457175.0|14053459.0|501219.0|3.3|91.2|3688267.0|{"date_key": "2025-05-20", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 457175, "real_demand_returned": 606815, "oppos": 14053459, "total_bids": 501219, "Loss_Totals": 276797, "fill_rate": 3.3, "Requests": 3688267, "render_rate": 91.2, "win_rate": 82.6, "candidates": 1296298}|2025-08-18 21:15:03.783939|606815.0|276797.0|82.6|1296298.0
2025-05-21|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|486988.0|14287511.0|532614.0|3.4|91.4|3717250.0|{"date_key": "2025-05-21", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 486988, "real_demand_returned": 680200, "oppos": 14287511, "total_bids": 532614, "Loss_Totals": 325110, "fill_rate": 3.4, "Requests": 3717250, "render_rate": 91.4, "win_rate": 78.3, "candidates": 1646802}|2025-08-18 21:15:03.783954|680200.0|325110.0|78.3|1646802.0
2025-05-22|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|734523.0|14489834.0|798886.0|5.1|91.9|3739252.0|{"date_key": "2025-05-22", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 734523, "real_demand_returned": 1017613, "oppos": 14489834, "total_bids": 798886, "Loss_Totals": 471637, "fill_rate": 5.1, "Requests": 3739252, "render_rate": 91.9, "win_rate": 78.5, "candidates": 2455665}|2025-08-18 21:15:03.783964|1017613.0|471637.0|78.5|2455665.0
2025-05-23|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|654850.0|14607770.0|712322.0|4.5|91.9|3779645.0|{"date_key": "2025-05-23", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 654850, "real_demand_returned": 897585, "oppos": 14607770, "total_bids": 712322, "Loss_Totals": 410239, "fill_rate": 4.5, "Requests": 3779645, "render_rate": 91.9, "win_rate": 79.4, "candidates": 2143049}|2025-08-18 21:15:03.783979|897585.0|410239.0|79.4|2143049.0
2025-05-24|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|550207.0|14593191.0|600393.0|3.8|91.6|3632610.0|{"date_key": "2025-05-24", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 550207, "real_demand_returned": 751668, "oppos": 14593191, "total_bids": 600393, "Loss_Totals": 329678, "fill_rate": 3.8, "Requests": 3632610, "render_rate": 91.6, "win_rate": 79.9, "candidates": 1782099}|2025-08-18 21:15:03.783989|751668.0|329678.0|79.9|1782099.0
2025-05-25|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|508457.0|14036062.0|557840.0|3.6|91.1|3511017.0|{"date_key": "2025-05-25", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 508457, "real_demand_returned": 720643, "oppos": 14036062, "total_bids": 557840, "Loss_Totals": 324191, "fill_rate": 3.6, "Requests": 3511017, "render_rate": 91.1, "win_rate": 77.4, "candidates": 1855762}|2025-08-18 21:15:03.784004|720643.0|324191.0|77.4|1855762.0
2025-05-26|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|429575.0|13630812.0|474630.0|3.2|90.5|3407933.0|{"date_key": "2025-05-26", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 429575, "real_demand_returned": 622327, "oppos": 13630812, "total_bids": 474630, "Loss_Totals": 286866, "fill_rate": 3.2, "Requests": 3407933, "render_rate": 90.5, "win_rate": 76.3, "candidates": 1664745}|2025-08-18 21:15:03.784024|622327.0|286866.0|76.3|1664745.0
2025-05-27|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|458513.0|13533844.0|498449.0|3.4|92.0|3522348.0|{"date_key": "2025-05-27", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 458513, "real_demand_returned": 668771, "oppos": 13533844, "total_bids": 498449, "Loss_Totals": 318597, "fill_rate": 3.4, "Requests": 3522348, "render_rate": 92.0, "win_rate": 74.5, "candidates": 1874857}|2025-08-18 21:15:03.784046|668771.0|318597.0|74.5|1874857.0
2025-05-28|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|499208.0|14784793.0|542381.0|3.4|92.0|3845754.0|{"date_key": "2025-05-28", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 499208, "real_demand_returned": 715627, "oppos": 14784793, "total_bids": 542381, "Loss_Totals": 334951, "fill_rate": 3.4, "Requests": 3845754, "render_rate": 92.0, "win_rate": 75.8, "candidates": 2049350}|2025-08-18 21:15:03.784061|715627.0|334951.0|75.8|2049350.0
2025-05-29|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|428159.0|14132076.0|467608.0|3.0|91.6|3624594.0|{"date_key": "2025-05-29", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 428159, "real_demand_returned": 582608, "oppos": 14132076, "total_bids": 467608, "Loss_Totals": 249010, "fill_rate": 3.0, "Requests": 3624594, "render_rate": 91.6, "win_rate": 80.3, "candidates": 1328315}|2025-08-18 21:15:03.784077|582608.0|249010.0|80.3|1328315.0
2025-05-30|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|436774.0|14535900.0|479133.0|3.0|91.2|3725071.0|{"date_key": "2025-05-30", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 436774, "real_demand_returned": 607496, "oppos": 14535900, "total_bids": 479133, "Loss_Totals": 273952, "fill_rate": 3.0, "Requests": 3725071, "render_rate": 91.2, "win_rate": 78.9, "candidates": 1458778}|2025-08-18 21:15:03.784090|607496.0|273952.0|78.9|1458778.0
2025-05-31|wVVFA5u6dnBL6xacyRss|Fremantle_US_PSI_Deal|412441.0|15315340.0|450325.0|2.7|91.6|3828008.0|{"date_key": "2025-05-31", "deal_id": "wVVFA5u6dnBL6xacyRss", "deal_name": "Fremantle_US_PSI_Deal", "imps": 412441, "real_demand_returned": 556050, "oppos": 15315340, "total_bids": 450325, "Loss_Totals": 243580, "fill_rate": 2.7, "Requests": 3828008, "render_rate": 91.6, "win_rate": 81.0, "candidates": 1370424}|2025-08-18 21:15:03.784100|556050.0|243580.0|81.0|1370424.0
2025-06-01|ZjsPK9GfNze567v5gGd8|WBD_PSI_Deal|6744205.0|26060581.0|7423928.0|25.9|90.8|6119036.0|{"date_key": "2025-06-01", "deal_id": "ZjsPK9GfNze567v5gGd8", "deal_name": "WBD_PSI_Deal", "imps": 6744205, "real_demand_returned": 11439238, "oppos": 26060581, "total_bids": 7423928, "Loss_Totals": 5722813, "fill_rate": 25.9, "Requests": 6119036, "render_rate": 90.8, "win_rate": 64.9, "candidates": 20168391}|2025-08-04 01:53:11.539476|11439238.0|5722813.0|64.9|20168391.0
2025-06-02|ZjsPK9GfNze567v5gGd8|WBD_PSI_Deal|7193226.0|24922317.0|8131703.0|28.9|88.5|5909168.0|{"date_key": "2025-06-02", "deal_id": "ZjsPK9GfNze567v5gGd8", "deal_name": "WBD_PSI_Deal", "imps": 7193226, "real_demand_returned": 12306996, "oppos": 24922317, "total_bids": 8131703, "Loss_Totals": 6170669, "fill_rate": 28.9, "Requests": 5909168, "render_rate": 88.5, "win_rate": 66.1, "candidates": 24185213}|2025-08-04 01:53:11.540410|12306996.0|6170669.0|66.1|24185213.0
2025-06-03|ZjsPK9GfNze567v5gGd8|WBD_PSI_Deal|7181892.0|24085364.0|8327910.0|29.8|86.2|5583847.0|{"date_key": "2025-06-03", "deal_id": "ZjsPK9GfNze567v5gGd8", "deal_name": "WBD_PSI_Deal", "imps": 7181892, "real_demand_returned": 12496974, "oppos": 24085364, "total_bids": 8327910, "Loss_Totals": 6383663, "fill_rate": 29.8, "Requests": 5583847, "render_rate": 86.2, "win_rate": 66.6, "candidates": 26582856}|2025-08-04 01:53:11.540464|12496974.0|6383663.0|66.6|26582856.0
2025-06-04|ZjsPK9GfNze567v5gGd8|WBD_PSI_Deal|7321158.0|23794638.0|8200006.0|30.8|89.3|5595834.0|{"date_key": "2025-06-04", "deal_id": "ZjsPK9GfNze567v5gGd8", "deal_name": "WBD_PSI_Deal", "imps": 7321158, "real_demand_returned": 10950488, "oppos": 23794638, "total_bids": 8200006, "Loss_Totals": 4764535, "fill_rate": 30.8, "Requests": 5595834, "render_rate": 89.3, "win_rate": 74.9, "candidates": 24108612}|2025-08-04 01:53:11.540476|10950488.0|4764535.0|74.9|24108612.0
2025-06-05|ZjsPK9GfNze567v5gGd8|WBD_PSI_Deal|7261368.0|24720782.0|8172406.0|29.4|88.9|5831769.0|{"date_key": "2025-06-05", "deal_id": "ZjsPK9GfNze567v5gGd8", "deal_name": "WBD_PSI_Deal", "imps": 7261368, "real_demand_returned": 13628901, "oppos": 24720782, "total_bids": 8172406, "Loss_Totals": 7559101, "fill_rate": 29.4, "Requests": 5831769, "render_rate": 88.9, "win_rate": 60.0, "candidates": 25710601}|2025-08-04 01:53:11.540485|13628901.0|7559101.0|60.0|25710601.0
2025-06-06|ZjsPK9GfNze567v5gGd8|WBD_PSI_Deal|7214539.0|26102110.0|8113130.0|27.6|88.9|6117536.0|{"date_key": "2025-06-06", "deal_id": "ZjsPK9GfNze567v5gGd8", "deal_name": "WBD_PSI_Deal", "imps": 7214539, "real_demand_returned": 14331009, "oppos": 26102110, "total_bids": 8113130, "Loss_Totals": 8322716, "fill_rate": 27.6, "Requests": 6117536, "render_rate": 88.9, "win_rate": 56.6, "candidates": 26061144}|2025-08-04 01:53:11.540495|14331009.0|8322716.0|56.6|26061144.0
2025-06-07|ZjsPK9GfNze567v5gGd8|WBD_PSI_Deal|6062478.0|27104456.0|6869744.0|22.4|88.2|6376290.0|{"date_key": "2025-06-07", "deal_id": "ZjsPK9GfNze567v5gGd8", "deal_name": "WBD_PSI_Deal", "imps": 6062478, "real_demand_returned": 15073718, "oppos": 27104456, "total_bids": 6869744, "Loss_Totals": 9931195, "fill_rate": 22.4, "Requests": 6376290, "render_rate": 88.2, "win_rate": 45.6, "candidates": 22309585}|2025-08-04 01:53:11.540503|15073718.0|9931195.0|45.6|22309585.0
2025-06-08|ZjsPK9GfNze567v5gGd8|WBD_PSI_Deal|5989308.0|26437013.0|6980835.0|22.7|85.8|6147511.0|{"date_key": "2025-06-08", "deal_id": "ZjsPK9GfNze567v5gGd8", "deal_name": "WBD_PSI_Deal", "imps": 5989308, "real_demand_returned": 20214666, "oppos": 26437013, "total_bids": 6980835, "Loss_Totals": 15091797, "fill_rate": 22.7, "Requests": 6147511, "render_rate": 85.8, "win_rate": 34.5, "candidates": 27616938}|2025-08-04 01:53:11.540512|20214666.0|15091797.0|34.5|27616938.0
2025-06-09|ZjsPK9GfNze567v5gGd8|WBD_PSI_Deal|7593723.0|25997252.0|8514877.0|29.2|89.2|6101552.0|{"date_key": "2025-06-09", "deal_id": "ZjsPK9GfNze567v5gGd8", "deal_name": "WBD_PSI_Deal", "imps": 7593723, "real_demand_returned": 17282842, "oppos": 25997252, "total_bids": 8514877, "Loss_Totals": 10898552, "fill_rate": 29.2, "Requests": 6101552, "render_rate": 89.2, "win_rate": 49.3, "candidates": 29677529}|2025-08-04 01:53:11.540521|17282842.0|10898552.0|49.3|29677529.0
2025-06-10|ZjsPK9GfNze567v5gGd8|WBD_PSI_Deal|8557274.0|26801587.0|9552128.0|31.9|89.6|6156114.0|{"date_key": "2025-06-10", "deal_id": "ZjsPK9GfNze567v5gGd8", "deal_name": "WBD_PSI_Deal", "imps": 8557274, "real_demand_returned": 15739378, "oppos": 26801587, "total_bids": 9552128, "Loss_Totals": 8476667, "fill_rate": 31.9, "Requests": 6156114, "render_rate": 89.6, "win_rate": 60.7, "candidates": 32745852}|2025-08-04 01:53:11.540530|15739378.0|8476667.0|60.7|32745852.0
2025-06-11|ZjsPK9GfNze567v5gGd8|WBD_PSI_Deal|9388553.0|27450223.0|10427016.0|34.2|90.0|6203519.0|{"date_key": "2025-06-11", "deal_id": "ZjsPK9GfNze567v5gGd8", "deal_name": "WBD_PSI_Deal", "imps": 9388553, "real_demand_returned": 15942312, "oppos": 27450223, "total_bids": 10427016, "Loss_Totals": 8122913, "fill_rate": 34.2, "Requests": 6203519, "render_rate": 90.0, "win_rate": 65.4, "candidates": 38807641}|2025-08-04 01:53:11.540538|15942312.0|8122913.0|65.4|38807641.0
2025-06-12|ZjsPK9GfNze567v5gGd8|WBD_PSI_Deal|9691833.0|27525060.0|10731495.0|35.2|90.3|6222542.0|{"date_key": "2025-06-12", "deal_id": "ZjsPK9GfNze567v5gGd8", "deal_name": "WBD_PSI_Deal", "imps": 9691833, "real_demand_returned": 19629904, "oppos": 27525060, "total_bids": 10731495, "Loss_Totals": 11357959, "fill_rate": 35.2, "Requests": 6222542, "render_rate": 90.3, "win_rate": 54.7, "candidates": 43640302}|2025-08-04 01:53:11.540548|19629904.0|11357959.0|54.7|43640302.0
2025-06-13|ZjsPK9GfNze567v5gGd8|WBD_PSI_Deal|9271235.0|27419997.0|10299146.0|33.8|90.0|6204399.0|{"date_key": "2025-06-13", "deal_id": "ZjsPK9GfNze567v5gGd8", "deal_name": "WBD_PSI_Deal", "imps": 9271235, "real_demand_returned": 20416396, "oppos": 27419997, "total_bids": 10299146, "Loss_Totals": 12516767, "fill_rate": 33.8, "Requests": 6204399, "render_rate": 90.0, "win_rate": 50.4, "candidates": 43378851}|2025-08-04 01:53:11.540557|20416396.0|12516767.0|50.4|43378851.0
2025-06-14|ZjsPK9GfNze567v5gGd8|WBD_PSI_Deal|9912352.0|30734720.0|11034986.0|32.3|89.8|6847007.0|{"date_key": "2025-06-14", "deal_id": "ZjsPK9GfNze567v5gGd8", "deal_name": "WBD_PSI_Deal", "imps": 9912352, "real_demand_returned": 17305984, "oppos": 30734720, "total_bids": 11034986, "Loss_Totals": 8883542, "fill_rate": 32.3, "Requests": 6847007, "render_rate": 89.8, "win_rate": 63.8, "candidates": 40676128}|2025-08-04 01:53:11.540566|17305984.0|8883542.0|63.8|40676128.0
2025-06-15|ZjsPK9GfNze567v5gGd8|WBD_PSI_Deal|8894347.0|30326671.0|9999241.0|29.3|89.0|6905899.0|{"date_key": "2025-06-15", "deal_id": "ZjsPK9GfNze567v5gGd8", "deal_name": "WBD_PSI_Deal", "imps": 8894347, "real_demand_returned": 18588889, "oppos": 30326671, "total_bids": 9999241, "Loss_Totals": 10928857, "fill_rate": 29.3, "Requests": 6905899, "render_rate": 89.0, "win_rate": 53.8, "candidates": 33089218}|2025-08-04 01:53:11.540575|18588889.0|10928857.0|53.8|33089218.0
2025-06-16|ZjsPK9GfNze567v5gGd8|WBD_PSI_Deal|9445821.0|27963648.0|10472582.0|33.8|90.2|6337408.0|{"date_key": "2025-06-16", "deal_id": "ZjsPK9GfNze567v5gGd8", "deal_name": "WBD_PSI_Deal", "imps": 9445821, "real_demand_returned": 23831396, "oppos": 27963648, "total_bids": 10472582, "Loss_Totals": 15846315, "fill_rate": 33.8, "Requests": 6337408, "render_rate": 90.2, "win_rate": 43.9, "candidates": 48058884}|2025-08-04 01:53:11.540583|23831396.0|15846315.0|43.9|48058884.0
